t,truck_id,shovel_id,event,payload_t
23848.3,4,2,load,0.0
23988.7,5,101,dump,217.7
24045.9,5,101,return,0.0
24088.1,4,2,haul,236.1
24099.2,3,1,haul,211.2
24227.7,1,1,load,0.0
24249.2,2,101,dump,230.5
24301.4,2,101,return,0.0
24375.0,5,2,load,0.0
24496.7,4,101,dump,236.1
24554.8,1,1,haul,231.0
24554.8,4,101,return,0.0
24592.7,3,101,dump,211.2
24643.1,3,101,return,0.0
24685.1,2,1,load,0.0
24720.0,5,2,haul,246.5
24883.9,4,2,load,0.0
25055.6,1,101,dump,231.0
25111.3,1,101,return,0.0
25125.1,5,101,dump,246.5
25139.1,2,1,haul,221.4
25185.2,5,101,return,0.0
25318.3,3,2,load,0.0
25318.3,4,2,haul,238.3
25527.2,1,1,load,0.0
25639.9,2,101,dump,221.4
25692.6,2,101,return,0.0
25719.1,4,101,dump,238.3
25728.1,3,2,haul,210.4
25728.1,5,2,load,0.0
25776.6,4,101,return,0.0
25808.2,1,1,haul,220.1
26105.7,2,1,load,0.0
26107.5,4,2,load,0.0
26107.5,5,2,haul,239.2
26125.0,3,101,dump,210.4
26194.5,3,101,return,0.0
26309.0,1,101,dump,220.1
26357.8,1,101,return,0.0
26511.2,2,1,haul,226.5
26512.7,5,101,dump,239.2
26565.0,5,101,return,0.0
26602.4,3,2,load,0.0
26602.4,4,2,haul,201.9
26741.5,1,1,load,0.0
26979.6,3,2,haul,214.7
26979.6,5,2,load,0.0
26999.4,4,101,dump,201.9
27047.9,2,101,dump,226.5
27047.9,4,101,return,0.0
27095.5,2,101,return,0.0
27178.9,1,1,haul,224.7
27318.1,5,2,haul,230.4
27376.5,3,101,dump,214.7
27377.0,4,2,load,0.0
27438.6,3,101,return,0.0
27479.1,2,1,load,0.0
27679.8,1,101,dump,224.7
27682.9,4,2,haul,212.9
27741.1,1,101,return,0.0
27741.1,5,101,dump,230.4
27767.7,3,2,load,0.0
27797.5,5,101,return,0.0
27806.1,2,1,haul,210.1
28079.9,4,101,dump,212.9
28124.8,1,1,load,0.0
