t,truck_id,shovel_id,event,payload_t
21509.2,32,101,dump,149.4
21551.1,32,101,return,0.0
21616.5,7,101,dump,96.1
21642.2,31,1,load,0.0
21642.2,36,1,haul,207.1
21671.5,7,101,return,0.0
21789.6,8,1,load,0.0
21789.6,31,1,haul,98.4
21797.1,46,101,dump,100.2
21849.7,46,101,return,0.0
21998.3,35,101,dump,149.3
21998.6,8,1,haul,144.4
21998.6,28,1,load,0.0
22036.0,35,101,return,0.0
22194.1,36,101,dump,207.1
22215.0,21,1,load,0.0
22215.0,28,1,haul,108.2
22250.3,36,101,return,0.0
22356.4,31,101,dump,98.4
22407.7,31,101,return,0.0
22478.2,21,1,haul,234.3
22478.2,43,1,load,0.0
22564.8,8,101,dump,144.4
22604.4,34,1,load,0.0
22604.4,43,1,haul,101.7
22629.3,8,101,return,0.0
22728.9,2,1,load,0.0
22728.9,34,1,haul,85.0
22787.7,28,101,dump,108.2
22835.5,28,101,return,0.0
22861.2,2,1,haul,134.6
22861.2,17,1,load,0.0
22990.9,16,1,load,0.0
22990.9,17,1,haul,131.4
23034.1,21,101,dump,234.3
23089.2,21,101,return,0.0
23118.8,16,1,haul,109.4
23118.8,19,1,load,0.0
23171.2,43,101,dump,101.7
23224.5,43,101,return,0.0
23267.7,19,1,haul,96.4
23267.7,38,1,load,0.0
23290.4,34,101,dump,85.0
23339.9,34,101,return,0.0
23427.3,2,101,dump,134.6
23462.1,12,1,load,0.0
23462.1,38,1,haul,150.1
23490.2,2,101,return,0.0
23551.8,17,101,dump,131.4
23618.5,17,101,return,0.0
23679.2,11,1,load,0.0
23679.2,12,1,haul,216.8
23691.5,16,101,dump,109.4
23735.4,16,101,return,0.0
23834.6,19,101,dump,96.4
23848.2,4,1,load,0.0
23848.2,11,1,haul,138.7
23894.1,19,101,return,0.0
24034.1,38,101,dump,150.1
24034.8,4,1,haul,98.9
24034.8,26,1,load,0.0
24096.6,38,101,return,0.0
24244.9,12,101,dump,216.8
24295.3,26,1,haul,132.2
24295.3,45,1,load,0.0
24314.6,12,101,return,0.0
24414.3,11,101,dump,138.7
24463.1,11,101,return,0.0
24580.8,40,1,load,0.0
24580.8,45,1,haul,214.8
24601.6,4,101,dump,98.9
24664.7,4,101,return,0.0
24702.3,20,1,load,0.0
24702.3,40,1,haul,100.1
24856.2,26,101,dump,132.2
24896.9,18,1,load,0.0
24896.9,20,1,haul,138.6
24898.2,26,101,return,0.0
25128.0,18,1,haul,228.1
25128.0,41,1,load,0.0
25132.7,45,101,dump,214.8
25181.2,45,101,return,0.0
25269.1,40,101,dump,100.1
25297.0,37,1,load,0.0
25297.0,41,1,haul,146.9
25332.9,40,101,return,0.0
25461.1,14,1,load,0.0
25461.1,37,1,haul,107.5
25463.1,20,101,dump,138.6
25522.4,20,101,return,0.0
25646.6,14,1,haul,147.1
25646.6,27,1,load,0.0
25683.7,18,101,dump,228.1
25733.8,18,101,return,0.0
25863.1,41,101,dump,146.9
25912.4,23,1,load,0.0
25912.4,27,1,haul,231.8
25925.5,41,101,return,0.0
26033.8,37,101,dump,107.5
26071.9,37,101,return,0.0
26109.1,23,1,haul,140.0
26109.1,44,1,load,0.0
26212.7,14,101,dump,147.1
26260.4,25,1,load,0.0
26260.4,44,1,haul,140.2
26265.1,14,101,return,0.0
26414.2,25,1,haul,102.9
26414.2,42,1,load,0.0
26468.2,27,101,dump,231.8
26520.6,27,101,return,0.0
26675.3,23,101,dump,140.0
26732.5,23,101,return,0.0
26746.4,10,1,load,0.0
26746.4,42,1,haul,227.0
26826.5,44,101,dump,140.2
26879.1,44,101,return,0.0
26907.5,9,1,load,0.0
26907.5,10,1,haul,97.4
26981.0,25,101,dump,102.9
27040.5,25,101,return,0.0
27145.7,1,1,load,0.0
27145.7,9,1,haul,232.5
27292.9,1,1,haul,103.2
27292.9,5,1,load,0.0
27311.1,42,101,dump,227.0
27363.9,42,101,return,0.0
27441.3,5,1,haul,135.4
27441.3,24,1,load,0.0
27474.3,10,101,dump,97.4
27530.8,10,101,return,0.0
27701.4,9,101,dump,232.5
27717.5,15,1,load,0.0
27717.5,24,1,haul,225.2
27754.8,9,101,return,0.0
27859.7,1,101,dump,103.2
27905.3,1,101,return,0.0
27975.0,6,1,load,0.0
27975.0,15,1,haul,241.8
28007.4,5,101,dump,135.4
28062.2,5,101,return,0.0
28239.8,6,1,haul,242.8
28239.8,29,1,load,0.0
28273.2,24,101,dump,225.2
28333.3,24,101,return,0.0
28382.9,29,1,haul,131.8
28382.9,30,1,load,0.0
28535.9,15,101,dump,241.8
28590.4,15,101,return,0.0
28610.2,30,1,haul,244.1
28610.2,39,1,load,0.0
