t,truck_id,shovel_id,event,payload_t
23366.1,14,3,haul,62.6
23378.3,2,1,haul,60.0
23378.3,11,1,load,0.0
23390.9,16,101,dump,59.4
23390.9,19,101,return,0.0
23436.8,16,101,return,0.0
23474.1,3,101,dump,59.5
23521.9,3,101,return,0.0
23589.0,20,101,dump,60.8
23598.2,9,4,load,0.0
23653.1,20,101,return,0.0
23680.0,6,101,dump,64.9
23694.3,5,3,haul,58.8
23728.4,6,101,return,0.0
23790.5,18,3,load,0.0
23794.1,1,5,load,0.0
23808.1,12,101,dump,66.2
23863.7,12,101,return,0.0
23871.2,11,1,haul,54.8
23871.2,17,1,load,0.0
23891.6,2,101,dump,60.0
23924.9,4,2,haul,59.4
23924.9,15,2,load,0.0
23941.2,2,101,return,0.0
24004.1,9,4,haul,61.6
24004.1,10,4,load,0.0
24045.6,13,101,dump,70.0
24079.1,3,3,load,0.0
24079.1,18,3,haul,60.1
24101.4,13,101,return,0.0
24220.9,14,101,dump,62.6
24222.6,1,5,haul,64.1
24238.8,17,1,haul,61.3
24238.8,19,1,load,0.0
24285.4,8,101,dump,66.4
24285.4,14,101,return,0.0
24327.8,3,3,haul,63.8
24351.1,7,101,dump,61.3
24351.1,8,101,return,0.0
24378.4,12,3,load,0.0
24408.0,10,4,haul,56.0
24408.0,20,4,load,0.0
24408.8,7,101,return,0.0
24408.8,11,101,dump,54.8
24454.5,11,101,return,0.0
24503.4,5,101,dump,58.8
24505.2,6,5,load,0.0
24527.1,15,2,haul,68.5
24527.1,16,2,load,0.0
24553.5,5,101,return,0.0
24589.2,4,101,dump,59.4
24638.4,2,1,load,0.0
24638.4,19,1,haul,63.1
24640.0,4,101,return,0.0
24724.6,12,3,haul,59.9
24770.8,17,101,dump,61.3
24824.9,17,101,return,0.0
24870.9,18,101,dump,60.1
24903.6,8,3,load,0.0
