t,truck_id,shovel_id,event,payload_t
25421.2,28,101,dump,143.1
25434.6,11,2,load,0.0
25434.6,25,2,haul,98.1
25473.7,28,101,return,0.0
25588.4,2,2,load,0.0
25588.4,11,2,haul,102.9
25612.0,8,101,dump,140.0
25669.3,8,101,return,0.0
25732.5,25,101,dump,98.1
25785.1,25,101,return,0.0
25822.7,1,2,load,0.0
25822.7,2,2,haul,140.0
25887.6,11,101,dump,102.9
25947.1,11,101,return,0.0
25983.9,1,2,haul,97.4
25983.9,23,2,load,0.0
26116.8,23,2,haul,100.5
26116.8,26,2,load,0.0
26118.1,2,101,dump,140.0
26171.0,2,101,return,0.0
26280.0,1,101,dump,97.4
26302.9,16,2,load,0.0
26302.9,26,2,haul,147.3
26336.5,1,101,return,0.0
26412.9,23,101,dump,100.5
26451.3,7,2,load,0.0
26451.3,16,2,haul,135.4
26466.3,23,101,return,0.0
26598.3,26,101,dump,147.3
26605.4,5,2,load,0.0
26605.4,7,2,haul,97.2
26643.9,26,101,return,0.0
26749.2,4,2,load,0.0
26749.2,5,2,haul,104.7
26749.7,16,101,dump,135.4
26804.4,16,101,return,0.0
26901.5,7,101,dump,97.2
26936.0,4,2,haul,150.0
26936.0,18,2,load,0.0
26961.6,7,101,return,0.0
27063.8,5,101,dump,104.7
27079.1,15,2,load,0.0
27079.1,18,2,haul,131.8
27118.2,5,101,return,0.0
27205.9,13,2,load,0.0
27205.9,15,2,haul,105.8
27237.3,4,101,dump,150.0
27282.4,4,101,return,0.0
27359.1,12,2,load,0.0
27359.1,13,2,haul,90.8
27374.5,18,101,dump,131.8
27417.4,18,101,return,0.0
27507.9,15,101,dump,105.8
27553.8,15,101,return,0.0
27555.2,12,2,haul,137.8
27555.2,14,2,load,0.0
27649.9,13,101,dump,90.8
27713.1,13,101,return,0.0
27758.7,3,2,load,0.0
27758.7,14,2,haul,138.1
27860.7,12,101,dump,137.8
27884.5,3,2,haul,91.3
27884.5,9,2,load,0.0
27913.3,12,101,return,0.0
28012.6,9,2,haul,105.9
28012.6,20,2,load,0.0
28066.6,14,101,dump,138.1
28112.4,14,101,return,0.0
28175.3,3,101,dump,91.3
28181.4,19,2,load,0.0
28181.4,20,2,haul,145.0
28220.6,3,101,return,0.0
28290.1,10,2,load,0.0
28290.1,19,2,haul,99.5
28314.6,9,101,dump,105.9
28367.4,9,101,return,0.0
28476.8,20,101,dump,145.0
28498.4,10,2,haul,141.3
28498.4,24,2,load,0.0
28541.8,20,101,return,0.0
28586.2,19,101,dump,99.5
28628.9,19,101,return,0.0
28696.5,21,2,load,0.0
28696.5,24,2,haul,141.5
28793.8,10,101,dump,141.3
