t,truck_id,shovel_id,event,payload_t
5703.8,8,101,return,0.0
5703.8,13,101,dump,96.0
5713.2,40,2,load,0.0
5759.2,13,101,return,0.0
5759.2,37,101,dump,99.1
5772.7,4,4,haul,96.7
5772.7,15,4,load,0.0
5776.8,23,5,haul,135.9
5814.0,1,101,dump,90.8
5814.0,37,101,return,0.0
5841.4,18,3,haul,242.5
5858.4,40,2,haul,91.0
5864.7,1,101,return,0.0
5864.7,22,101,dump,98.3
5878.1,5,5,load,0.0
5891.5,14,1,haul,140.9
5891.5,42,1,load,0.0
5921.2,6,101,dump,236.1
5921.2,22,101,return,0.0
5976.6,2,101,dump,125.8
5976.6,6,101,return,0.0
5980.2,29,3,load,0.0
5986.3,3,2,load,0.0
5992.1,9,6,haul,213.1
5992.1,39,6,load,0.0
6033.8,2,101,return,0.0
6033.8,21,101,dump,231.4
6086.0,21,101,return,0.0
6086.0,34,101,dump,95.5
6097.2,5,5,haul,133.5
6097.2,24,5,load,0.0
6137.0,25,1,load,0.0
6137.0,42,1,haul,207.6
6144.1,10,101,dump,106.8
6144.1,34,101,return,0.0
6159.2,15,4,haul,214.5
6161.7,29,3,haul,146.3
6194.5,10,101,return,0.0
6194.5,28,101,dump,93.8
6195.8,30,4,load,0.0
6247.8,25,1,haul,104.7
6250.2,28,101,return,0.0
6250.2,32,101,dump,142.2
6285.3,3,2,haul,222.7
6285.3,13,2,load,0.0
6308.7,8,3,load,0.0
6310.2,19,101,dump,94.9
6310.2,32,101,return,0.0
6362.9,7,101,dump,99.8
6362.9,19,101,return,0.0
6367.7,1,1,load,0.0
6381.8,35,6,load,0.0
6381.8,39,6,haul,220.8
6420.4,7,101,return,0.0
6420.4,38,101,dump,147.8
6424.5,13,2,haul,103.6
6473.1,8,3,haul,147.1
6489.9,36,101,dump,238.3
6489.9,38,101,return,0.0
6506.1,1,1,haul,105.2
6506.1,6,1,load,0.0
6538.7,31,101,dump,97.8
6538.7,36,101,return,0.0
6563.6,22,5,load,0.0
6563.6,24,5,haul,212.4
6591.0,17,101,dump,129.5
6591.0,31,101,return,0.0
6604.5,30,4,haul,220.0
6604.5,37,4,load,0.0
6621.6,2,2,load,0.0
6639.6,12,101,dump,201.9
6639.6,17,101,return,0.0
6646.6,33,6,load,0.0
6646.6,35,6,haul,150.9
6687.1,12,101,return,0.0
6687.1,16,101,dump,97.0
6706.1,6,1,haul,228.8
6714.8,21,3,load,0.0
6723.6,22,5,haul,92.4
6723.6,34,5,load,0.0
6749.2,16,101,return,0.0
6749.2,20,101,dump,135.5
6786.0,2,2,haul,141.8
6810.5,20,101,return,0.0
6810.5,26,101,dump,129.2
6844.6,37,4,haul,104.3
6866.9,11,101,dump,132.1
6866.9,26,101,return,0.0
6881.5,28,4,load,0.0
6906.9,34,5,haul,97.1
6909.7,10,6,load,0.0
6909.7,33,6,haul,236.7
6909.7,32,2,load,0.0
6915.8,11,101,return,0.0
6915.8,41,101,dump,142.2
6955.0,21,3,haul,223.9
6972.9,7,1,load,0.0
6977.4,27,101,dump,212.9
6977.4,41,101,return,0.0
7014.1,19,3,load,0.0
7032.6,23,101,dump,135.9
7032.6,27,101,return,0.0
7064.8,28,4,haul,100.4
7086.1,10,6,haul,97.5
7086.1,38,6,load,0.0
7087.3,9,101,dump,213.1
7087.3,23,101,return,0.0
7094.7,7,1,haul,94.3
7133.4,32,2,haul,136.2
7135.4,9,101,return,0.0
7135.4,14,101,dump,140.9
7140.9,36,1,load,0.0
7155.6,19,3,haul,100.2
7176.2,31,5,load,0.0
7185.8,4,101,dump,96.7
7185.8,14,101,return,0.0
7245.4,4,101,return,0.0
7245.4,40,101,dump,91.0
7292.6,5,101,dump,133.5
7292.6,40,101,return,0.0
7314.3,17,2,load,0.0
7316.0,26,6,load,0.0
7316.0,38,6,haul,130.6
7336.0,16,5,load,0.0
7336.0,31,5,haul,113.9
7366.4,5,101,return,0.0
7366.4,18,101,dump,242.5
7375.6,12,4,load,0.0
7381.9,36,1,haul,214.7
7423.4,18,101,return,0.0
7423.4,42,101,dump,207.6
7446.1,20,3,load,0.0
7478.0,17,2,haul,149.4
7490.7,39,101,dump,220.8
7490.7,42,101,return,0.0
7503.4,26,6,haul,137.3
7539.0,25,101,dump,104.7
7539.0,39,101,return,0.0
7549.2,16,5,haul,100.2
7559.2,41,1,load,0.0
7560.9,11,2,load,0.0
7587.8,15,101,dump,214.5
7587.8,25,101,return,0.0
7598.4,20,3,haul,149.3
7638.9,15,101,return,0.0
7638.9,29,101,dump,146.3
7686.8,23,6,load,0.0
7700.2,3,101,dump,222.7
7700.2,29,101,return,0.0
7745.5,41,1,haul,127.4
7759.0,3,101,return,0.0
7759.0,35,101,dump,150.9
7769.9,11,2,haul,140.5
7784.9,12,4,haul,234.0
7813.6,24,101,dump,212.4
7813.6,35,101,return,0.0
7821.4,27,4,load,0.0
7859.8,4,5,load,0.0
7868.0,1,101,dump,105.2
7868.0,24,101,return,0.0
7878.6,14,1,load,0.0
7939.7,9,3,load,0.0
7955.5,1,101,return,0.0
7955.5,13,101,dump,103.6
7987.2,18,2,load,0.0
8008.9,4,5,haul,108.2
8008.9,5,5,load,0.0
8011.1,13,101,return,0.0
8011.1,22,101,dump,92.4
8035.9,14,1,haul,144.7
8047.4,23,6,haul,145.2
8047.4,40,6,load,0.0
8078.5,8,101,dump,147.1
8078.5,22,101,return,0.0
8125.4,25,1,load,0.0
8127.3,9,3,haul,198.4
8127.3,39,3,load,0.0
8140.7,6,101,dump,228.8
8140.7,8,101,return,0.0
8171.1,18,2,haul,218.5
8200.2,6,101,return,0.0
8200.2,33,101,dump,236.7
8203.0,15,2,load,0.0
8209.0,27,4,haul,213.5
8209.0,42,4,load,0.0
8221.9,5,5,haul,156.0
8223.3,29,6,load,0.0
8223.3,40,6,haul,96.4
8249.1,30,101,dump,220.0
8249.1,33,101,return,0.0
8279.2,25,1,haul,105.2
8310.7,30,101,return,0.0
8310.7,34,101,dump,97.1
8325.4,35,1,load,0.0
8337.2,24,5,load,0.0
8344.5,39,3,haul,216.8
8363.1,10,101,dump,97.5
8363.1,34,101,return,0.0
8415.0,2,101,dump,141.8
8415.0,10,101,return,0.0
8442.5,15,2,haul,224.9
8466.7,2,101,return,0.0
8466.7,37,101,dump,104.3
8526.7,35,1,haul,141.2
8546.4,7,101,dump,94.3
8546.4,37,101,return,0.0
8566.9,3,6,load,0.0
8566.9,29,6,haul,132.2
8598.1,7,101,return,0.0
8598.1,38,101,dump,130.6
8658.0,13,5,load,0.0
8658.0,24,5,haul,214.8
8659.3,21,101,dump,223.9
8659.3,38,101,return,0.0
8671.0,22,2,load,0.0
8701.3,1,4,load,0.0
8701.3,42,4,haul,231.6
8713.8,21,101,return,0.0
8713.8,28,101,dump,100.4
8746.5,6,1,load,0.0
8757.3,28,101,return,0.0
8757.3,31,101,dump,113.9
8804.7,22,2,haul,97.0
8810.2,13,5,haul,98.5
8810.9,31,101,return,0.0
8810.9,32,101,dump,136.2
8811.7,8,3,load,0.0
8861.1,26,101,dump,137.3
8861.1,32,101,return,0.0
8885.5,30,2,load,0.0
8895.0,1,4,haul,102.9
8918.6,19,101,dump,100.2
8918.6,26,101,return,0.0
8964.2,19,101,return,0.0
8964.2,36,101,dump,214.7
8973.2,3,6,haul,247.9
8973.2,33,6,load,0.0
8999.2,8,3,haul,147.1
9006.0,16,101,dump,100.2
9006.0,36,101,return,0.0
9009.5,6,1,haul,231.8
9009.5,34,1,load,0.0
9009.6,10,5,load,0.0
9061.1,16,101,return,0.0
9061.1,17,101,dump,149.4
9113.7,17,101,return,0.0
9113.7,41,101,dump,127.4
9151.4,20,101,dump,149.3
9151.4,41,101,return,0.0
9163.3,34,1,haul,98.0
9164.4,30,2,haul,227.3
9169.0,2,4,load,0.0
9207.5,20,101,return,0.0
9207.5,23,101,dump,145.2
9228.5,10,5,haul,102.9
9228.5,38,5,load,0.0
9237.2,37,3,load,0.0
9258.8,11,101,dump,140.5
9258.8,23,101,return,0.0
9289.1,7,6,load,0.0
9289.1,33,6,haul,227.0
9322.6,21,2,load,0.0
9323.3,4,101,dump,108.2
9323.3,11,101,return,0.0
9336.9,28,1,load,0.0
9371.1,4,101,return,0.0
9371.1,12,101,dump,234.0
9384.5,37,3,haul,97.4
9426.3,12,101,return,0.0
9426.3,40,101,dump,96.4
9427.7,7,6,haul,100.5
9427.7,19,6,load,0.0
9437.6,2,4,haul,147.3
9437.6,31,4,load,0.0
9448.9,32,3,load,0.0
9450.0,38,5,haul,135.4
9479.5,14,101,dump,144.7
9479.5,40,101,return,0.0
9480.6,28,1,haul,97.2
9529.0,5,101,dump,156.0
9529.0,14,101,return,0.0
9570.4,16,1,load,0.0
