t,truck_id,shovel_id,event,payload_t
8443.5,4,4,haul,97.5
8445.3,16,2,load,0.0
8471.7,23,101,dump,149.4
8479.6,9,3,haul,218.9
8492.2,22,1,haul,95.3
8496.4,5,4,load,0.0
8530.5,21,101,dump,239.3
8530.5,23,101,return,0.0
8583.2,16,2,haul,100.2
8585.1,13,101,dump,96.1
8585.1,21,101,return,0.0
8639.5,13,101,return,0.0
8639.5,24,101,dump,214.7
8642.6,3,5,haul,212.3
8642.6,12,5,load,0.0
8666.4,5,4,haul,162.3
8670.1,1,4,load,0.0
8727.0,11,101,dump,147.1
8727.0,24,101,return,0.0
8732.9,10,1,load,0.0
8735.1,7,3,load,0.0
8782.6,6,101,dump,212.4
8782.6,11,101,return,0.0
8786.7,17,2,load,0.0
8799.6,1,4,haul,92.4
8845.4,10,1,haul,104.7
8845.4,19,1,load,0.0
8850.1,6,101,return,0.0
8850.1,20,101,dump,146.2
8885.1,12,5,haul,222.8
8912.3,14,101,dump,135.5
8912.3,20,101,return,0.0
8915.7,7,3,haul,100.2
8932.4,23,4,load,0.0
8965.9,19,1,haul,104.6
8971.8,14,101,return,0.0
8971.8,18,101,dump,228.8
8982.7,17,2,haul,127.4
8990.6,21,2,load,0.0
9020.6,4,101,dump,97.5
9020.6,18,101,return,0.0
9076.7,13,5,load,0.0
9082.3,4,101,return,0.0
9082.3,27,101,dump,225.1
9118.7,23,4,haul,140.5
9125.7,24,4,load,0.0
9134.6,15,101,dump,244.1
9134.6,27,101,return,0.0
9186.6,15,101,return,0.0
9191.5,5,101,dump,162.3
9243.2,2,101,dump,141.8
9243.2,5,101,return,0.0
9250.7,6,1,load,0.0
9286.9,21,2,haul,234.0
9293.1,13,5,haul,108.2
9293.7,11,3,load,0.0
9322.9,2,101,return,0.0
9322.9,25,101,dump,96.6
9374.6,1,101,dump,92.4
9374.6,25,101,return,0.0
9388.9,14,4,load,0.0
9388.9,24,4,haul,234.3
9426.2,18,2,load,0.0
9435.8,1,101,return,0.0
9435.8,8,101,dump,148.8
9451.0,11,3,haul,145.2
9477.0,6,1,haul,198.4
9477.0,20,1,load,0.0
9490.3,8,101,return,0.0
9490.3,22,101,dump,95.3
9519.5,4,5,load,0.0
9521.2,14,4,haul,134.6
9533.4,27,4,load,0.0
9533.8,9,101,dump,218.9
9533.8,22,101,return,0.0
9587.3,9,101,return,0.0
9587.3,26,101,dump,143.4
9610.1,15,2,load,0.0
9610.1,18,2,haul,213.5
9637.6,16,101,dump,100.2
9637.6,26,101,return,0.0
9638.5,20,1,haul,156.0
9668.5,4,5,haul,96.4
9674.8,5,5,load,0.0
9695.1,16,101,return,0.0
9695.1,23,101,dump,140.5
9740.7,23,101,return,0.0
9782.2,10,101,dump,104.7
9791.6,25,1,load,0.0
9808.9,27,4,haul,242.9
9824.1,3,101,dump,212.3
9824.1,10,101,return,0.0
9827.2,15,2,haul,216.8
9834.0,2,3,load,0.0
9838.8,1,4,load,0.0
9843.8,5,5,haul,138.7
9879.1,3,101,return,0.0
9879.1,7,101,dump,100.2
9931.7,7,101,return,0.0
9931.7,24,101,dump,234.3
9969.5,19,101,dump,104.6
9969.5,24,101,return,0.0
9978.2,8,1,load,0.0
9978.2,25,1,haul,98.9
9992.9,9,2,load,0.0
9998.1,1,4,haul,92.4
9998.1,22,4,load,0.0
10025.6,17,101,dump,127.4
10025.6,19,101,return,0.0
10076.8,12,101,dump,222.8
10076.8,17,101,return,0.0
10094.5,2,3,haul,132.2
10127.0,22,4,haul,100.1
10131.8,8,1,haul,138.6
10132.3,16,5,load,0.0
10141.3,12,101,return,0.0
10141.3,14,101,dump,134.6
10189.1,14,101,return,0.0
10234.5,21,101,dump,234.0
10241.1,10,1,load,0.0
10266.1,16,5,haul,98.5
10266.1,23,5,load,0.0
10268.8,9,2,haul,237.8
10268.8,26,2,load,0.0
10289.7,6,101,dump,198.4
10289.7,21,101,return,0.0
10334.8,7,4,load,0.0
10342.9,6,101,return,0.0
10342.9,27,101,dump,242.9
10375.0,3,3,load,0.0
10392.4,27,101,return,0.0
10405.1,10,1,haul,107.5
10414.0,11,101,dump,145.2
10451.6,23,5,haul,147.1
10456.3,26,2,haul,143.1
10476.9,11,101,return,0.0
10489.6,17,1,load,0.0
10490.3,13,101,dump,108.2
10490.4,7,4,haul,98.0
10490.4,19,4,load,0.0
10546.9,12,2,load,0.0
10557.0,1,101,dump,92.4
10557.0,13,101,return,0.0
10589.5,3,3,haul,227.3
10589.5,24,3,load,0.0
10601.0,1,101,return,0.0
10601.0,20,101,dump,156.0
10620.8,14,5,load,0.0
10660.5,18,101,dump,213.5
10660.5,20,101,return,0.0
10675.8,19,4,haul,102.9
10683.9,17,1,haul,140.0
10690.3,21,1,load,0.0
